11.01.2012	1	40.7591
12.01.2012	1	40.4061
13.01.2012	1	40.2852
14.01.2012	1	40.6189
17.01.2012	1	40.3842
18.01.2012	1	40.1688
19.01.2012	1	40.2612
20.01.2012	1	40.4772
21.01.2012	1	40.5867
24.01.2012	1	40.4064
25.01.2012	1	40.1872
26.01.2012	1	39.9499
27.01.2012	1	39.8384
28.01.2012	1	39.7841
31.01.2012	1	39.9691
01.02.2012	1	39.9678
02.02.2012	1	39.6777
03.02.2012	1	39.7664
04.02.2012	1	39.7425
07.02.2012	1	39.5137
08.02.2012	1	39.4592
09.02.2012	1	39.4115
10.02.2012	1	39.4767
11.02.2012	1	39.6282
14.02.2012	1	39.6037
15.02.2012	1	39.5431
16.02.2012	1	39.4572
17.02.2012	1	39.3181
18.02.2012	1	39.3846
21.02.2012	1	39.3311
22.02.2012	1	39.5235
23.02.2012	1	39.4114
25.02.2012	1	39.3645
28.02.2012	1	39.1517
29.02.2012	1	38.9121
01.03.2012	1	39.1029
02.03.2012	1	39.0714
03.03.2012	1	38.9490
06.03.2012	1	38.6530
07.03.2012	1	38.8721
08.03.2012	1	38.9938
12.03.2012	1	38.7691
13.03.2012	1	38.8543
14.03.2012	1	38.8517
15.03.2012	1	38.4843
16.03.2012	1	38.5781
17.03.2012	1	38.4117
20.03.2012	1	38.4801
21.03.2012	1	38.6001
22.03.2012	1	38.7589
23.03.2012	1	38.7258
24.03.2012	1	38.8189
27.03.2012	1	38.7429
28.03.2012	1	38.6266
29.03.2012	1	38.7696
30.03.2012	1	39.0402
31.03.2012	1	39.1707
03.04.2012	1	39.1677
04.04.2012	1	39.0846
05.04.2012	1	38.8368
06.04.2012	1	38.7097
07.04.2012	1	38.5138
10.04.2012	1	38.7192
11.04.2012	1	38.8349
12.04.2012	1	39.0781
13.04.2012	1	38.8507
14.04.2012	1	38.8134
17.04.2012	1	38.7374
18.04.2012	1	38.8509
19.04.2012	1	38.6716
20.04.2012	1	38.7230
21.04.2012	1	38.8118
24.04.2012	1	38.8386
25.04.2012	1	38.7950
26.04.2012	1	38.6593
27.04.2012	1	38.7393
28.04.2012	1	38.7477
29.04.2012	1	38.9203
03.05.2012	1	38.8223
04.05.2012	1	38.7350
05.05.2012	1	38.9157
06.05.2012	1	39.0001
11.05.2012	1	39.1160
12.05.2012	1	39.0458
13.05.2012	1	38.9826
15.05.2012	1	39.0088
16.05.2012	1	38.9830
17.05.2012	1	39.3300
18.05.2012	1	39.3919
19.05.2012	1	39.7518
22.05.2012	1	39.8077
23.05.2012	1	39.7376
24.05.2012	1	39.7651
25.05.2012	1	39.7681
26.05.2012	1	39.8426
29.05.2012	1	40.1179
30.05.2012	1	40.2423
31.05.2012	1	40.4598
01.06.2012	1	40.8076
02.06.2012	1	41.6804
05.06.2012	1	42.2464
06.06.2012	1	41.5068
07.06.2012	1	40.9501
08.06.2012	1	40.4205
09.06.2012	1	40.9067
10.06.2012	1	40.7914
14.06.2012	1	40.9426
15.06.2012	1	40.9390
16.06.2012	1	40.9078
19.06.2012	1	40.8231
20.06.2012	1	41.0060
21.06.2012	1	41.2441
22.06.2012	1	41.7208
23.06.2012	1	42.0464
26.06.2012	1	41.4981
27.06.2012	1	41.4964
28.06.2012	1	41.0217
29.06.2012	1	41.1963
30.06.2012	1	41.3230
03.07.2012	1	41.0642
04.07.2012	1	40.9332
05.07.2012	1	40.5512
06.07.2012	1	40.6850
07.07.2012	1	40.3885
10.07.2012	1	40.5522
11.07.2012	1	40.5367
12.07.2012	1	40.2638
13.07.2012	1	40.0072
14.07.2012	1	39.8277
17.07.2012	1	39.8985
18.07.2012	1	39.9240
19.07.2012	1	39.8020
20.07.2012	1	39.4219
21.07.2012	1	39.1686
24.07.2012	1	39.1620
25.07.2012	1	39.5374
26.07.2012	1	39.8390
27.07.2012	1	39.6362
28.07.2012	1	39.6028
31.07.2012	1	39.5527
01.08.2012	1	39.5101
02.08.2012	1	39.8236
03.08.2012	1	39.7525
04.08.2012	1	39.6745
07.08.2012	1	39.5353
08.08.2012	1	39.2322
09.08.2012	1	39.2299
10.08.2012	1	38.9511
11.08.2012	1	39.1923
14.08.2012	1	39.1468
15.08.2012	1	39.2916
16.08.2012	1	39.2846
17.08.2012	1	39.1395
18.08.2012	1	39.3660
21.08.2012	1	39.5468
22.08.2012	1	39.5449
23.08.2012	1	39.6202
24.08.2012	1	39.7527
25.08.2012	1	39.9087
28.08.2012	1	39.8379
29.08.2012	1	39.9748
30.08.2012	1	40.2846
31.08.2012	1	40.5250
01.09.2012	1	40.7249
04.09.2012	1	40.7580
05.09.2012	1	40.6197
06.09.2012	1	40.6669
07.09.2012	1	40.6297
08.09.2012	1	40.4820
11.09.2012	1	40.5694
12.09.2012	1	40.6203
13.09.2012	1	40.5090
14.09.2012	1	40.5678
15.09.2012	1	40.1868
18.09.2012	1	40.1481
19.09.2012	1	40.4367
20.09.2012	1	40.3416
21.09.2012	1	40.9570
22.09.2012	1	40.4918
25.09.2012	1	40.4548
26.09.2012	1	40.2099
27.09.2012	1	40.1735
28.09.2012	1	40.2074
29.09.2012	1	39.9786
02.10.2012	1	40.1455
03.10.2012	1	40.1673
04.10.2012	1	40.2096
05.10.2012	1	40.2581
06.10.2012	1	40.2822
09.10.2012	1	40.3389
10.10.2012	1	40.3577
11.10.2012	1	40.1347
12.10.2012	1	40.0679
13.10.2012	1	40.0832
16.10.2012	1	40.1355
17.10.2012	1	40.1970
18.10.2012	1	40.3525
19.10.2012	1	40.2640
20.10.2012	1	40.2140
23.10.2012	1	40.3416
24.10.2012	1	40.5798
25.10.2012	1	40.6544
26.10.2012	1	40.6311
27.10.2012	1	40.6948
30.10.2012	1	40.6233
31.10.2012	1	40.7148
01.11.2012	1	40.6548
02.11.2012	1	40.6323
